STATION_ID,STATION_LOCATION,STATE_NAME,LATITUDE,LONGITUDE,API,CLASS,HOUR_MYT,TEMPERATURE_C,RAIN_FORECAST_SLOTS,HOTSPOT_COUNT,FRP_MW_MEAN,FRP_MW_MAX,HIGH_CONF_COUNT,HOTSPOT_COUNT_100KM,FRP_MW_MEAN_100KM,FRP_MW_MAX_100KM,HIGH_CONF_COUNT_100KM,DATA_FLAG
CA20B,"Shah Alam, SELANGOR",Selangor,3.10475,101.556192,67.0,Moderate,2026-05-07 10:00:00,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA20B,"Shah Alam, SELANGOR",Selangor,3.10475,101.556192,67.0,Moderate,2026-05-07 11:00:00,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA21B,"Klang, SELANGOR",Selangor,3.014899,101.413136,74.0,Moderate,2026-05-06 19:00:00,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA21B,"Klang, SELANGOR",Selangor,3.014899,101.413136,71.0,Moderate,2026-05-07 09:00:00,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA21B,"Klang, SELANGOR",Selangor,3.014899,101.413136,70.0,Moderate,2026-05-07 10:00:00,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA21B,"Klang, SELANGOR",Selangor,3.014899,101.413136,69.0,Moderate,2026-05-07 11:00:00,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA22B,"Banting, SELANGOR",Selangor,2.816668,101.623043,65.0,Moderate,2026-05-06 19:00:00,26.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA22B,"Banting, SELANGOR",Selangor,2.816668,101.623043,62.0,Moderate,2026-05-07 09:00:00,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA22B,"Banting, SELANGOR",Selangor,2.816668,101.623043,63.0,Moderate,2026-05-07 10:00:00,31.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA22B,"Banting, SELANGOR",Selangor,2.816668,101.623043,63.0,Moderate,2026-05-07 11:00:00,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA23N,"Nilai, NEGERI SEMBILAN",Negeri Sembilan,2.821676,101.81153,69.0,Moderate,2026-05-06 19:00:00,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA23N,"Nilai, NEGERI SEMBILAN",Negeri Sembilan,2.821676,101.81153,64.0,Moderate,2026-05-07 09:00:00,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA23N,"Nilai, NEGERI SEMBILAN",Negeri Sembilan,2.821676,101.81153,65.0,Moderate,2026-05-07 10:00:00,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA23N,"Nilai, NEGERI SEMBILAN",Negeri Sembilan,2.821676,101.81153,65.0,Moderate,2026-05-07 11:00:00,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA24N,"Seremban, NEGERI SEMBILAN",Negeri Sembilan,2.723441,101.968395,56.0,Moderate,2026-05-06 19:00:00,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA24N,"Seremban, NEGERI SEMBILAN",Negeri Sembilan,2.723441,101.968395,52.0,Moderate,2026-05-07 09:00:00,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA24N,"Seremban, NEGERI SEMBILAN",Negeri Sembilan,2.723441,101.968395,52.0,Moderate,2026-05-07 10:00:00,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA24N,"Seremban, NEGERI SEMBILAN",Negeri Sembilan,2.723441,101.968395,51.0,Moderate,2026-05-07 11:00:00,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA25N,"Port Dickson, NEGERI SEMBILAN",Negeri Sembilan,2.441332,101.866829,60.0,Moderate,2026-05-06 19:00:00,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA25N,"Port Dickson, NEGERI SEMBILAN",Negeri Sembilan,2.441332,101.866829,51.0,Moderate,2026-05-07 09:00:00,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA25N,"Port Dickson, NEGERI SEMBILAN",Negeri Sembilan,2.441332,101.866829,51.0,Moderate,2026-05-07 10:00:00,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA25N,"Port Dickson, NEGERI SEMBILAN",Negeri Sembilan,2.441332,101.866829,51.0,Moderate,2026-05-07 11:00:00,31.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA26M,"Alor Gajah, MELAKA",Melaka,2.37091,102.223199,67.0,Moderate,2026-05-06 19:00:00,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA26M,"Alor Gajah, MELAKA",Melaka,2.37091,102.223199,52.0,Moderate,2026-05-07 09:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA26M,"Alor Gajah, MELAKA",Melaka,2.37091,102.223199,49.0,Good,2026-05-07 10:00:00,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA26M,"Alor Gajah, MELAKA",Melaka,2.37091,102.223199,47.0,Good,2026-05-07 11:00:00,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA27M,"Bukit Rambai, MELAKA",Melaka,2.268461,102.193636,78.0,Moderate,2026-05-06 19:00:00,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA27M,"Bukit Rambai, MELAKA",Melaka,2.268461,102.193636,53.0,Moderate,2026-05-07 09:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA27M,"Bukit Rambai, MELAKA",Melaka,2.268461,102.193636,53.0,Moderate,2026-05-07 10:00:00,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA27M,"Bukit Rambai, MELAKA",Melaka,2.268461,102.193636,53.0,Moderate,2026-05-07 11:00:00,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA28M,"Bandaraya Melaka, MELAKA",Melaka,2.190929,102.257066,54.0,Moderate,2026-05-06 19:00:00,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA28M,"Bandaraya Melaka, MELAKA",Melaka,2.190929,102.257066,36.0,Good,2026-05-07 09:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA28M,"Bandaraya Melaka, MELAKA",Melaka,2.190929,102.257066,36.0,Good,2026-05-07 10:00:00,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA28M,"Bandaraya Melaka, MELAKA",Melaka,2.190929,102.257066,36.0,Good,2026-05-07 11:00:00,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA29J,"Segamat, JOHOR",Johor,2.49401,102.863487,39.0,Good,2026-05-06 19:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA29J,"Segamat, JOHOR",Johor,2.49401,102.863487,39.0,Good,2026-05-07 09:00:00,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA29J,"Segamat, JOHOR",Johor,2.49401,102.863487,38.0,Good,2026-05-07 10:00:00,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA29J,"Segamat, JOHOR",Johor,2.49401,102.863487,37.0,Good,2026-05-07 11:00:00,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA31J,"Batu Pahat, JOHOR",Johor,1.919098,102.86584,64.0,Moderate,2026-05-06 19:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA31J,"Batu Pahat, JOHOR",Johor,1.919098,102.86584,53.0,Moderate,2026-05-07 09:00:00,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA31J,"Batu Pahat, JOHOR",Johor,1.919098,102.86584,52.0,Moderate,2026-05-07 10:00:00,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA31J,"Batu Pahat, JOHOR",Johor,1.919098,102.86584,52.0,Moderate,2026-05-07 11:00:00,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA32J,"Kluang, JOHOR",Johor,2.036936,103.312179,49.0,Good,2026-05-06 19:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA32J,"Kluang, JOHOR",Johor,2.036936,103.312179,52.0,Moderate,2026-05-07 09:00:00,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA32J,"Kluang, JOHOR",Johor,2.036936,103.312179,52.0,Moderate,2026-05-07 10:00:00,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA32J,"Kluang, JOHOR",Johor,2.036936,103.312179,52.0,Moderate,2026-05-07 11:00:00,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA33J,"Larkin, JOHOR",Johor,1.494616,103.735922,66.0,Moderate,2026-05-06 19:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA33J,"Larkin, JOHOR",Johor,1.494616,103.735922,70.0,Moderate,2026-05-07 09:00:00,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA33J,"Larkin, JOHOR",Johor,1.494616,103.735922,71.0,Moderate,2026-05-07 10:00:00,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA33J,"Larkin, JOHOR",Johor,1.494616,103.735922,71.0,Moderate,2026-05-07 11:00:00,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA34J,"Pasir Gudang, JOHOR",Johor,1.470121,103.89366,76.0,Moderate,2026-05-06 19:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA34J,"Pasir Gudang, JOHOR",Johor,1.470121,103.89366,91.0,Moderate,2026-05-07 09:00:00,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA34J,"Pasir Gudang, JOHOR",Johor,1.470121,103.89366,90.0,Moderate,2026-05-07 10:00:00,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA34J,"Pasir Gudang, JOHOR",Johor,1.470121,103.89366,88.0,Moderate,2026-05-07 11:00:00,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA35J,"Pengerang, JOHOR",Johor,1.389999,104.14956,55.0,Moderate,2026-05-06 19:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA35J,"Pengerang, JOHOR",Johor,1.389999,104.14956,55.0,Moderate,2026-05-07 09:00:00,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA35J,"Pengerang, JOHOR",Johor,1.389999,104.14956,55.0,Moderate,2026-05-07 10:00:00,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA35J,"Pengerang, JOHOR",Johor,1.389999,104.14956,55.0,Moderate,2026-05-07 11:00:00,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA36J,"Kota Tinggi, JOHOR",Johor,1.564027,104.22533,51.0,Moderate,2026-05-06 19:00:00,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA36J,"Kota Tinggi, JOHOR",Johor,1.564027,104.22533,52.0,Moderate,2026-05-07 09:00:00,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA36J,"Kota Tinggi, JOHOR",Johor,1.564027,104.22533,52.0,Moderate,2026-05-07 10:00:00,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA36J,"Kota Tinggi, JOHOR",Johor,1.564027,104.22533,53.0,Moderate,2026-05-07 11:00:00,32.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA37C,"Rompin, PAHANG",Pahang,2.927699,103.419193,28.0,Good,2026-05-06 19:00:00,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA37C,"Rompin, PAHANG",Pahang,2.927699,103.419193,24.0,Good,2026-05-07 09:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA37C,"Rompin, PAHANG",Pahang,2.927699,103.419193,25.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA37C,"Rompin, PAHANG",Pahang,2.927699,103.419193,27.0,Good,2026-05-07 11:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA38C,"Temerloh, PAHANG",Pahang,3.470806,102.378663,57.0,Moderate,2026-05-06 19:00:00,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA38C,"Temerloh, PAHANG",Pahang,3.470806,102.378663,53.0,Moderate,2026-05-07 09:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA38C,"Temerloh, PAHANG",Pahang,3.470806,102.378663,52.0,Moderate,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA38C,"Temerloh, PAHANG",Pahang,3.470806,102.378663,52.0,Moderate,2026-05-07 11:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA39C,"Jerantut, PAHANG",Pahang,3.948312,102.366683,55.0,Moderate,2026-05-06 19:00:00,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA39C,"Jerantut, PAHANG",Pahang,3.948312,102.366683,54.0,Moderate,2026-05-07 09:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA39C,"Jerantut, PAHANG",Pahang,3.948312,102.366683,54.0,Moderate,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA39C,"Jerantut, PAHANG",Pahang,3.948312,102.366683,54.0,Moderate,2026-05-07 11:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA40C,"Indera Mahkota Kuantan, PAHANG",Pahang,3.819228,103.296553,48.0,Good,2026-05-06 19:00:00,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA40C,"Indera Mahkota Kuantan, PAHANG",Pahang,3.819228,103.296553,52.0,Moderate,2026-05-07 09:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA40C,"Indera Mahkota Kuantan, PAHANG",Pahang,3.819228,103.296553,52.0,Moderate,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA40C,"Indera Mahkota Kuantan, PAHANG",Pahang,3.819228,103.296553,52.0,Moderate,2026-05-07 11:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA41C,"Balok Baru Kuantan, PAHANG",Pahang,3.960669,103.382182,59.0,Moderate,2026-05-06 19:00:00,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA41C,"Balok Baru Kuantan, PAHANG",Pahang,3.960669,103.382182,55.0,Moderate,2026-05-07 09:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA41C,"Balok Baru Kuantan, PAHANG",Pahang,3.960669,103.382182,56.0,Moderate,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA41C,"Balok Baru Kuantan, PAHANG",Pahang,3.960669,103.382182,54.0,Moderate,2026-05-07 11:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA42T,"Kemaman, TERENGGANU",Terengganu,4.26215,103.425839,44.0,Good,2026-05-06 19:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA42T,"Kemaman, TERENGGANU",Terengganu,4.26215,103.425839,37.0,Good,2026-05-07 09:00:00,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA42T,"Kemaman, TERENGGANU",Terengganu,4.26215,103.425839,36.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA42T,"Kemaman, TERENGGANU",Terengganu,4.26215,103.425839,36.0,Good,2026-05-07 11:00:00,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA43T,"Paka, TERENGGANU",Terengganu,4.598131,103.434793,78.0,Moderate,2026-05-06 19:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA43T,"Paka, TERENGGANU",Terengganu,4.598131,103.434793,48.0,Good,2026-05-07 09:00:00,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA43T,"Paka, TERENGGANU",Terengganu,4.598131,103.434793,48.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA43T,"Paka, TERENGGANU",Terengganu,4.598131,103.434793,49.0,Good,2026-05-07 11:00:00,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA44T,"Kuala Terengganu, TERENGGANU",Terengganu,5.308144,103.120435,49.0,Good,2026-05-06 19:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA44T,"Kuala Terengganu, TERENGGANU",Terengganu,5.308144,103.120435,37.0,Good,2026-05-07 09:00:00,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA44T,"Kuala Terengganu, TERENGGANU",Terengganu,5.308144,103.120435,35.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA44T,"Kuala Terengganu, TERENGGANU",Terengganu,5.308144,103.120435,35.0,Good,2026-05-07 11:00:00,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA45T,"Besut, TERENGGANU",Terengganu,5.743342,102.513478,48.0,Good,2026-05-07 09:00:00,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA45T,"Besut, TERENGGANU",Terengganu,5.743342,102.513478,48.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA45T,"Besut, TERENGGANU",Terengganu,5.743342,102.513478,47.0,Good,2026-05-07 11:00:00,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA45T,"Besut, TERENGGANU",Terengganu,5.743342,102.513478,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA46D,"Tanah Merah, KELANTAN",Kelantan,5.811251,102.134517,55.0,Moderate,2026-05-06 19:00:00,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA46D,"Tanah Merah, KELANTAN",Kelantan,5.811251,102.134517,58.0,Moderate,2026-05-07 09:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA46D,"Tanah Merah, KELANTAN",Kelantan,5.811251,102.134517,58.0,Moderate,2026-05-07 10:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA46D,"Tanah Merah, KELANTAN",Kelantan,5.811251,102.134517,58.0,Moderate,2026-05-07 11:00:00,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA47D,"Kota Bharu, KELANTAN",Kelantan,6.147439,102.249233,59.0,Moderate,2026-05-06 19:00:00,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA47D,"Kota Bharu, KELANTAN",Kelantan,6.147439,102.249233,54.0,Moderate,2026-05-07 09:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA47D,"Kota Bharu, KELANTAN",Kelantan,6.147439,102.249233,54.0,Moderate,2026-05-07 10:00:00,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA47D,"Kota Bharu, KELANTAN",Kelantan,6.147439,102.249233,53.0,Moderate,2026-05-07 11:00:00,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA48S,"Tawau, SABAH",Sabah,4.249853,117.935858,35.0,Good,2026-05-06 19:00:00,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA48S,"Tawau, SABAH",Sabah,4.249853,117.935858,37.0,Good,2026-05-07 09:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA48S,"Tawau, SABAH",Sabah,4.249853,117.935858,37.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA48S,"Tawau, SABAH",Sabah,4.249853,117.935858,36.0,Good,2026-05-07 11:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA49S,"Sandakan, SABAH",Sabah,5.864474,118.091062,31.0,Good,2026-05-06 19:00:00,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA49S,"Sandakan, SABAH",Sabah,5.864474,118.091062,31.0,Good,2026-05-07 09:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA49S,"Sandakan, SABAH",Sabah,5.864474,118.091062,30.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA49S,"Sandakan, SABAH",Sabah,5.864474,118.091062,30.0,Good,2026-05-07 11:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA50S,"Kota Kinabalu, SABAH",Sabah,5.879672,116.056388,31.0,Good,2026-05-06 19:00:00,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA50S,"Kota Kinabalu, SABAH",Sabah,5.879672,116.056388,39.0,Good,2026-05-07 09:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA50S,"Kota Kinabalu, SABAH",Sabah,5.879672,116.056388,39.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA50S,"Kota Kinabalu, SABAH",Sabah,5.879672,116.056388,39.0,Good,2026-05-07 11:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA51S,"Kimanis, SABAH",Sabah,5.597719,115.88833,28.0,Good,2026-05-06 19:00:00,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA51S,"Kimanis, SABAH",Sabah,5.597719,115.88833,31.0,Good,2026-05-07 09:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA51S,"Kimanis, SABAH",Sabah,5.597719,115.88833,31.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA51S,"Kimanis, SABAH",Sabah,5.597719,115.88833,31.0,Good,2026-05-07 11:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA52S,"Keningau, SABAH",Sabah,5.339426,116.163683,35.0,Good,2026-05-06 19:00:00,28.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA52S,"Keningau, SABAH",Sabah,5.339426,116.163683,24.0,Good,2026-05-07 09:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA52S,"Keningau, SABAH",Sabah,5.339426,116.163683,25.0,Good,2026-05-07 10:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA52S,"Keningau, SABAH",Sabah,5.339426,116.163683,25.0,Good,2026-05-07 11:00:00,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA53L,"Labuan, W.P. LABUAN",WP Labuan,5.298106,115.232276,43.0,Good,2026-05-06 19:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA53L,"Labuan, W.P. LABUAN",WP Labuan,5.298106,115.232276,31.0,Good,2026-05-07 09:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA53L,"Labuan, W.P. LABUAN",WP Labuan,5.298106,115.232276,32.0,Good,2026-05-07 10:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA53L,"Labuan, W.P. LABUAN",WP Labuan,5.298106,115.232276,32.0,Good,2026-05-07 11:00:00,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA54Q,"Limbang, SARAWAK",Sarawak,4.758824,115.01366,24.0,Good,2026-05-06 19:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA54Q,"Limbang, SARAWAK",Sarawak,4.758824,115.01366,24.0,Good,2026-05-07 09:00:00,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA54Q,"Limbang, SARAWAK",Sarawak,4.758824,115.01366,24.0,Good,2026-05-07 10:00:00,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA54Q,"Limbang, SARAWAK",Sarawak,4.758824,115.01366,24.0,Good,2026-05-07 11:00:00,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA55Q,"ILP Miri, SARAWAK",Sarawak,4.49474,114.043375,35.0,Good,2026-05-06 19:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA55Q,"ILP Miri, SARAWAK",Sarawak,4.49474,114.043375,26.0,Good,2026-05-07 09:00:00,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA55Q,"ILP Miri, SARAWAK",Sarawak,4.49474,114.043375,26.0,Good,2026-05-07 10:00:00,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA55Q,"ILP Miri, SARAWAK",Sarawak,4.49474,114.043375,26.0,Good,2026-05-07 11:00:00,30.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA56Q,"Miri, SARAWAK",Sarawak,4.424563,114.012368,52.0,Moderate,2026-05-06 19:00:00,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA56Q,"Miri, SARAWAK",Sarawak,4.424563,114.012368,41.0,Good,2026-05-07 09:00:00,27.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
CA56Q,"Miri, SARAWAK",Sarawak,4.424563,114.012368,42.0,Good,2026-05-07 10:00:00,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
